,coilno,clean
34891,490274,1
34892,490275,1
34893,490276,1
34894,490277,1
34895,490278,1
34896,490279,1
34897,490280,1
34898,490281,1
34899,490282,1
34900,490283,1
34901,490284,1
34902,490285,1
34903,490286,1
34904,490287,1
34905,490288,1
34906,490289,1
34907,490290,1
34908,490291,1
34909,490292,1
34910,490635,1
34911,490636,1
34912,490293,1
34913,490294,1
34914,490295,1
34915,490296,1
34916,490297,1
34917,490298,1
34918,490300,1
34919,490301,1
34920,490302,1
34921,490303,1
34922,490304,1
34923,490306,1
34924,490307,1
34925,490308,1
34926,490309,1
34927,490310,1
34928,490311,1
34929,490312,1
34930,490314,1
34931,490316,1
34932,490317,1
34933,490318,1
34934,490319,1
34935,490320,1
34936,490321,1
34937,490322,1
34938,490323,1
34939,490324,1
34940,490326,1
34941,490327,1
34942,490328,1
34943,490330,1
34944,490331,1
34945,490332,1
34946,490333,1
34947,490334,1
34948,490335,1
34949,490336,1
34950,490337,1
34951,490338,1
34952,490339,1
34953,490340,1
34954,490341,1
34955,490342,1
34956,490343,1
34957,490344,1
34958,490345,1
34959,490346,1
34960,490347,1
34961,490348,1
34962,490349,1
34963,490350,1
34964,490351,1
34965,490352,1
34966,490353,1
34967,490354,1
34968,490355,1
34969,490356,1
34970,490357,1
34971,490358,1
34972,490359,1
34973,490360,1
34974,490361,1
34975,490362,1
34976,490363,1
34977,490364,1
34978,490365,1
34979,490366,1
34980,490367,1
34981,490368,1
34982,490369,1
34983,490370,1
34984,490371,1
34985,490372,1
34986,490373,1
34987,490374,1
34988,490375,1
34989,490376,1
34990,490377,1
34991,490378,1
34992,490379,1
34993,490380,1
34994,490381,1
34995,490382,1
34996,490383,1
34997,490384,1
34998,490385,1
34999,490386,1
35000,490387,1
35001,490388,1
35002,490389,1
35003,490390,1
35004,490391,1
35005,490392,1
35006,490393,1
35007,490394,1
35008,490395,1
35009,490396,1
35010,490397,1
35011,490398,1
35012,490399,1
35013,490400,1
35014,490401,1
35015,490402,1
35016,490403,1
35017,490404,1
35018,490405,1
35019,490406,1
35020,490407,1
35021,490408,1
35022,490409,1
35023,490410,1
35024,490411,1
35025,490412,1
35026,490413,1
35027,490414,1
35028,490415,1
35029,490416,1
35030,490417,1
35031,490418,1
35032,490419,1
35033,490420,1
35034,490421,1
35035,490422,1
35036,490423,1
35037,490424,1
35038,490425,1
35039,490426,1
35040,490427,1
35041,490428,1
35042,490429,1
35043,490430,1
35044,490431,1
35045,490432,1
35046,490434,1
35047,490435,1
35048,490436,1
35049,490437,1
35050,490438,1
35051,490439,1
35052,490440,1
35053,490441,1
35054,490442,1
35055,490443,1
35056,490444,1
35057,490445,1
35058,490447,1
35059,490448,1
35060,490449,1
35061,490450,1
35062,490451,1
35063,490452,1
35064,490453,1
35065,490454,1
35066,490455,1
35067,490456,1
35068,490457,1
35069,490458,1
35070,490459,1
35071,490461,1
35072,490462,1
35073,490463,1
35074,490464,1
35075,490465,1
35076,490466,1
35077,490467,1
35078,490468,1
35079,490469,1
35080,490471,1
35081,490472,1
35082,490473,1
35083,490474,1
35084,490475,1
35085,490476,1
35086,490477,1
35087,490478,1
35088,490479,1
35089,490480,1
35090,490481,1
35091,490482,1
35092,490483,1
35093,490484,1
35094,490485,1
35095,490486,1
35096,490487,1
35097,490488,1
35098,490489,1
35099,490490,1
35100,490491,1
35101,490492,1
35102,490493,1
35103,490494,1
35104,490495,1
35105,490496,1
35106,490497,1
35107,490498,1
35108,490500,1
35109,490501,1
35110,490502,1
35111,490503,1
35112,490504,1
35113,490505,1
35114,490506,1
35115,490507,1
35116,490508,1
35117,490509,1
35118,490510,1
35119,490511,1
35120,490512,1
35121,490513,1
35122,490514,1
35123,490515,1
35124,490516,1
35125,490517,1
35126,490518,1
35127,490519,1
35128,490520,1
35129,490521,1
35130,490522,1
35131,490523,1
35132,490524,1
35133,490525,1
35134,490526,1
35135,490527,1
35136,490528,1
35137,490529,1
35138,490530,1
35139,490531,1
35140,490532,1
35141,490533,1
35142,490534,1
35143,490535,1
35144,490536,1
35145,490537,1
35146,490538,1
35147,490539,1
35148,490540,1
35149,490541,1
35150,490542,0
35151,490543,1
35152,490544,1
35153,490545,1
35154,490546,1
35155,490547,1
35156,490548,1
35157,490549,1
35158,490550,1
35159,490551,1
35160,490552,1
35161,490553,1
35162,490554,1
35163,490555,1
35164,490556,1
35165,490557,1
35166,490558,1
35167,490559,1
35168,490560,1
35169,490561,1
35170,490562,1
35171,490563,1
35172,490564,1
35173,490565,1
35174,490566,1
35175,490567,1
35176,490568,1
35177,490569,1
35178,490570,1
35179,490571,1
35180,490572,1
35181,490573,1
35182,490574,1
35183,490575,1
35184,490576,1
35185,490577,1
35186,490578,1
35187,490579,1
35188,490580,1
35189,490581,1
35190,490582,1
35191,490583,1
35192,490584,1
35193,490585,1
35194,490586,1
35195,490587,1
35196,490588,1
35197,490589,1
35198,490590,1
35199,490591,1
35200,490592,1
35201,490593,1
35202,490594,1
35203,490595,1
35204,490596,1
35205,490597,1
35206,490598,1
35207,490599,1
35208,490600,1
35209,490601,1
35210,490602,1
35211,490603,1
35212,490604,1
35213,490605,1
35214,490606,1
35215,490607,1
35216,490608,1
35217,490609,1
35218,490610,1
35219,490611,1
35220,490612,1
35221,490613,1
35222,490614,1
35223,490615,1
35224,490616,1
35225,490617,1
35226,490618,1
35227,490619,1
35228,490620,1
35229,490623,1
35230,490624,1
35231,490625,1
35232,490626,1
35233,490627,1
35234,490628,1
35235,490629,1
35236,490630,1
35237,490631,1
35238,490632,1
35239,490633,1
35240,490634,1
35241,490757,1
35242,490758,1
35243,490759,1
35244,490760,1
35245,490761,1
35246,490762,1
35247,490763,1
35248,490764,1
35249,490765,1
35250,490766,1
35251,490767,1
35252,490768,1
35253,490769,1
35254,490771,1
35255,490772,1
35256,490773,1
35257,490774,1
35258,490775,1
35259,490776,1
35260,490777,1
35261,490778,1
35262,490779,0
35263,490780,0
35264,490781,1
35265,490782,1
35266,490783,1
35267,490784,1
35268,490785,1
35269,490786,1
35270,490787,1
35271,490788,1
35272,490789,1
35273,490790,1
35274,490791,1
35275,490792,1
35276,490793,1
35277,490794,1
35278,490795,1
35279,490796,1
35280,490797,1
35281,490798,1
35282,490799,1
35283,490800,1
35284,490801,1
35285,490802,1
35286,490803,1
35287,490804,1
35288,490805,1
35289,490806,1
35290,490807,1
35291,490808,1
35292,490809,1
35293,490810,1
35294,490811,1
35295,490812,0
35296,490813,1
35297,490814,1
35298,490815,1
35299,490816,1
35300,490817,1
35301,490818,1
35302,490819,1
35303,490820,1
35304,490821,1
35305,490822,1
35306,490823,1
35307,490824,1
35308,490825,1
35309,490826,1
35310,490827,1
35311,490828,1
35312,490829,1
35313,490830,1
35314,490831,1
35315,490832,1
35316,490833,1
35317,490834,1
35318,490835,1
35319,490836,1
35320,490837,1
35321,490838,1
35322,490839,0
35323,490840,1
35324,490841,1
35325,490842,1
35326,490843,1
35327,490844,1
35328,490845,1
35329,490846,1
35330,490847,1
35331,490848,1
35332,490849,1
35333,490850,1
35334,490851,1
35335,490852,1
35336,490853,1
35337,490854,1
35338,490855,1
35339,490856,1
35340,490857,1
35341,490858,1
35342,490859,1
35343,490860,1
35344,490861,1
35345,490862,1
35346,490863,1
35347,490864,1
35348,490865,1
35349,490866,1
35350,490867,1
35351,490868,1
35352,490869,1
35353,490870,1
35354,490871,1
35355,490872,1
35356,490873,1
35357,490874,1
35358,490876,1
35359,490877,1
35360,490878,1
35361,490879,1
35362,490880,1
35363,490881,1
35364,490882,1
35365,490883,1
35366,490884,1
35367,490885,1
35368,490886,1
35369,490887,1
35370,490888,1
35371,490889,1
35372,490890,1
35373,490891,1
35374,490892,1
35375,490893,1
35376,490894,1
35377,490895,1
35378,490896,1
35379,490897,1
35380,490898,1
35381,490899,1
35382,490900,1
35383,490901,1
35384,490902,1
35385,490904,1
35386,490905,1
35387,490906,1
35388,490907,1
35389,490908,1
35390,490909,1
35391,490910,1
35392,490911,1
35393,490912,1
35394,490913,1
35395,490914,1
35396,490915,1
35397,490916,1
35398,490917,1
35399,490918,1
35400,490919,1
35401,490920,1
35402,490921,1
35403,490922,1
35404,490923,1
35405,490924,1
35406,490925,1
35407,490926,1
35408,490929,1
35409,490930,1
35410,490931,1
35411,490932,1
35412,490933,1
35413,490934,1
35414,490935,1
35415,490936,1
35416,490937,1
35417,490938,1
35418,490638,1
35419,490639,1
35420,490640,1
35421,490641,1
35422,490642,1
35423,490643,1
35424,490644,1
35425,490645,1
35426,490646,1
35427,490647,1
35428,490648,1
35429,490649,1
35430,490650,1
35431,490651,1
35432,490652,1
35433,490653,1
35434,490654,1
35435,490655,1
35436,490656,1
35437,490657,1
35438,490658,1
35439,490659,1
35440,490660,1
35441,490661,1
35442,490662,1
35443,490663,1
35444,490664,1
35445,490665,1
35446,490666,1
35447,490667,1
35448,490668,1
35449,490669,1
35450,490670,1
35451,490671,1
35452,490672,1
35453,490673,1
35454,490674,1
35455,490675,1
35456,490676,1
35457,490677,1
35458,490678,1
35459,490679,1
35460,490680,1
35461,490681,1
35462,490683,1
35463,490684,1
35464,490685,1
35465,490686,1
35466,490687,1
35467,490688,1
35468,490689,1
35469,490690,1
35470,490691,1
35471,490692,1
35472,490693,1
35473,490694,1
35474,490695,1
35475,490696,1
35476,490697,1
35477,490698,1
35478,490699,1
35479,490700,1
35480,490701,1
35481,490702,1
35482,490703,1
35483,490704,1
35484,490705,1
35485,490706,1
35486,490707,1
35487,490708,1
35488,490709,1
35489,490710,1
35490,490711,1
35491,490712,1
35492,490713,1
35493,490714,1
35494,490715,1
35495,490716,1
35496,490717,1
35497,490720,1
35498,490721,1
35499,490722,1
35500,490723,1
35501,490724,1
35502,490726,1
35503,490728,1
35504,490729,1
35505,490730,1
35506,490731,1
35507,490732,1
35508,490733,1
35509,490734,1
35510,490735,1
35511,490736,1
35512,490737,1
35513,490738,1
35514,490739,1
35515,490740,1
35516,490741,1
35517,490742,1
35518,490743,1
35519,490744,1
35520,490745,1
35521,490746,1
35522,490747,1
35523,490748,1
35524,490749,1
35525,490750,1
35526,490751,1
35527,490752,1
35528,490753,1
35529,490754,1
35530,490755,1
35531,490756,1
35532,490939,1
35533,490940,1
35534,490941,1
35535,490942,1
35536,490943,1
35537,490945,1
35538,490946,1
35539,490947,1
35540,490948,1
35541,490949,1
35542,490951,1
35543,490952,1
35544,490953,1
35545,490954,1
35546,490955,1
35547,490956,1
35548,490957,1
35549,490958,1
35550,490959,1
35551,490960,1
35552,490961,1
35553,490962,1
35554,490963,1
35555,490964,1
35556,490965,1
35557,490966,1
35558,490967,1
35559,490968,1
35560,490969,1
35561,490970,1
35562,490971,1
35563,490972,1
35564,490973,1
35565,490974,1
35566,490975,1
35567,490976,1
35568,490977,1
35569,490978,1
35570,490979,1
35571,490980,1
35572,490983,1
35573,490984,1
35574,490985,0
35575,490989,1
35576,490990,1
35577,490991,1
35578,490992,1
35579,490993,1
35580,490994,1
35581,490995,1
35582,490996,1
35583,490998,1
35584,490999,1
35585,491000,1
35586,491001,1
35587,491002,1
35588,491003,1
35589,491004,1
35590,491005,1
35591,491006,1
35592,491007,1
35593,491008,1
35594,491009,1
35595,491010,1
35596,491011,1
35597,491012,1
35598,491013,1
35599,491015,1
35600,491016,1
35601,491017,1
35602,491018,1
35603,491019,1
35604,491020,1
35605,491021,1
35606,491022,1
35607,491023,1
35608,491024,1
35609,491025,1
35610,491026,1
35611,491027,1
35612,491028,1
35613,491029,1
35614,491030,1
35615,491031,1
35616,491032,1
35617,491033,1
35618,491034,1
35619,491035,1
35620,491036,1
35621,491037,1
35622,491038,1
35623,491039,1
35624,491040,1
35625,491041,1
35626,491042,1
35627,491043,1
35628,491044,1
35629,491045,1
35630,491047,1
35631,491048,1
35632,491049,1
35633,491050,1
35634,491051,1
35635,491052,1
35636,491053,1
35637,491054,1
35638,491055,1
35639,491056,1
35640,491057,1
35641,491058,1
35642,491059,1
35643,491060,1
35644,491061,1
35645,491062,1
35646,491063,1
35647,491064,1
35648,491065,1
35649,491066,1
35650,491067,1
35651,491068,1
35652,491069,1
35653,491070,1
35654,491072,1
35655,491073,1
35656,491074,1
35657,491075,1
35658,491076,1
35659,491077,1
35660,491078,1
35661,491079,1
35662,491080,1
35663,491082,1
35664,491083,1
35665,491084,1
35666,491085,1
35667,491086,1
35668,491087,1
35669,491088,1
35670,491089,1
35671,491090,1
35672,491092,1
35673,491093,1
35674,491094,1
35675,491095,1
35676,491096,1
35677,491097,1
35678,491098,1
35679,491099,1
35680,491100,1
35681,491101,1
35682,491102,1
35683,491103,1
35684,491104,1
35685,491105,1
35686,491106,1
35687,491107,1
35688,491108,1
35689,491109,1
35690,491110,1
35691,491111,1
35692,491112,1
35693,491113,1
35694,491114,1
35695,491115,1
35696,491116,1
35697,491117,1
35698,491118,1
35699,491119,1
35700,491120,1
35701,491121,1
35702,491122,1
35703,491123,1
35704,491124,1
35705,491125,1
35706,491126,1
35707,491127,1
35708,491128,1
35709,491129,1
35710,491130,1
35711,491131,1
35712,491132,1
35713,491133,1
35714,491134,1
35715,491135,1
35716,491136,1
35717,491137,1
35718,491138,1
35719,491139,1
35720,491140,1
35721,491141,1
35722,491142,1
35723,491143,1
35724,491144,1
35725,491145,1
35726,491146,1
35727,491147,1
35728,491148,1
35729,491149,1
35730,491150,1
35731,491151,1
35732,491152,1
35733,491153,1
35734,491154,1
35735,491155,1
35736,491156,1
35737,491157,1
35738,491158,1
35739,491159,1
35740,491160,1
35741,491161,1
35742,491162,1
35743,491163,1
35744,491164,1
35745,491165,1
35746,491166,1
35747,491167,1
35748,491168,1
35749,491169,1
35750,491170,1
35751,491171,1
35752,491172,1
35753,491173,1
35754,491174,1
35755,491175,1
35756,491176,1
35757,491177,1
35758,491178,1
35759,491179,1
35760,491180,1
35761,491181,1
35762,491182,1
35763,491183,1
35764,491184,1
35765,491185,1
35766,491186,1
35767,491187,1
35768,491188,1
35769,491189,1
35770,491190,1
35771,491191,1
35772,491192,1
35773,491193,1
35774,491194,1
35775,491195,1
35776,491196,1
35777,491197,1
35778,491198,1
35779,491199,1
35780,491200,1
35781,491201,1
35782,491203,1
35783,491205,1
35784,491206,1
35785,491207,1
35786,491208,1
35787,491209,1
35788,491210,1
35789,491211,1
35790,491212,1
35791,491213,1
35792,491214,1
35793,491215,1
35794,491216,1
35795,491217,1
35796,491218,1
35797,491219,1
35798,491220,1
35799,491221,1
35800,491222,1
35801,491223,0
35802,491225,1
35803,491226,1
35804,491227,1
35805,491228,1
35806,491229,1
35807,491230,1
35808,491231,1
35809,491232,1
35810,491233,1
35811,491234,1
35812,491235,1
35813,491236,1
35814,491237,1
35815,491238,1
35816,491239,1
35817,491240,1
35818,491241,1
35819,491242,1
35820,491243,1
35821,491244,1
35822,491245,1
35823,491246,1
35824,491247,1
35825,491248,1
35826,491249,1
35827,491250,1
35828,491251,1
35829,491252,1
35830,491253,1
35831,491254,1
35832,491255,1
35833,491256,1
35834,491257,1
35835,491258,1
35836,491259,1
35837,491260,1
35838,491261,1
35839,491262,1
35840,491263,1
35841,491264,1
35842,491265,1
35843,491266,1
35844,491267,1
35845,491268,1
35846,491269,1
35847,491270,1
35848,491271,1
35849,491272,1
35850,491273,1
35851,491274,1
35852,491275,1
35853,491276,1
35854,491277,1
35855,491278,1
35856,491279,1
35857,491280,1
35858,491281,1
35859,491282,1
35860,491283,1
35861,491285,1
35862,491286,1
35863,491287,1
35864,491288,1
35865,491289,1
35866,491290,1
35867,491291,1
35868,491292,1
35869,491293,1
35870,491294,1
35871,491295,1
35872,491296,1
35873,491297,1
35874,491298,1
35875,491299,1
35876,491300,1
35877,491301,1
35878,491302,1
35879,491303,1
35880,491304,1
35881,491305,1
35882,491306,1
35883,491307,1
35884,491308,1
35885,491309,1
35886,491310,1
35887,491311,1
35888,491312,1
35889,491313,1
35890,491314,1
35891,491315,1
35892,491316,1
35893,491317,1
35894,491318,1
35895,491319,1
35896,491320,1
35897,491321,1
35898,491322,1
35899,491323,1
35900,491324,1
35901,491325,1
35902,491326,1
35903,491327,1
35904,491328,1
35905,491329,1
35906,491330,1
35907,491331,1
35908,491332,1
35909,491333,1
35910,491334,1
35911,491335,0
35912,491336,0
35913,491337,1
35914,491338,1
35915,491339,1
35916,491340,1
35917,491341,1
35918,491342,1
35919,491343,1
35920,491344,1
35921,491345,1
35922,491346,1
35923,491347,1
35924,491348,1
35925,491349,1
35926,491350,1
35927,491351,1
35928,491352,1
35929,491353,1
35930,491354,1
35931,491355,1
35932,491356,1
35933,491357,1
35934,491358,1
35935,491359,1
35936,491360,1
35937,491361,1
35938,491362,1
35939,491363,1
35940,491364,1
35941,491365,1
35942,491366,1
35943,491367,1
35944,491368,1
35945,491369,1
35946,491370,1
35947,491371,1
35948,491372,1
35949,491373,1
35950,491374,1
35951,491375,1
35952,491376,1
35953,491377,1
35954,491379,1
35955,491380,1
35956,491381,1
35957,491382,1
35958,491383,1
35959,491384,1
35960,491385,1
35961,491632,1
35962,491633,1
35963,491634,1
35964,491635,1
35965,491636,1
35966,491637,1
35967,491638,1
35968,491639,1
35969,491640,1
35970,491641,1
35971,491642,1
35972,491643,1
35973,491644,1
35974,491645,1
35975,491646,1
35976,491647,1
35977,491648,1
35978,491649,1
35979,491650,1
35980,491651,1
35981,491652,1
35982,491653,1
35983,491654,1
35984,491655,1
35985,491656,1
35986,491657,1
35987,491658,1
35988,491659,1
35989,491663,1
35990,491664,1
35991,491665,1
35992,491666,1
35993,491667,1
35994,491668,1
35995,491669,1
35996,491670,1
35997,491671,1
35998,491672,1
35999,491673,1
36000,491674,1
36001,491675,1
36002,491676,1
36003,491677,1
36004,491678,1
36005,491679,1
36006,491680,1
36007,491681,1
36008,491682,1
36009,491683,1
36010,491684,1
36011,491685,1
36012,491686,1
36013,491687,1
36014,491688,1
36015,491689,1
36016,491690,1
36017,491691,1
36018,491692,1
36019,491693,1
36020,491694,1
36021,491695,1
36022,491696,1
36023,491697,1
36024,491698,1
36025,491699,1
36026,491700,1
36027,491701,1
36028,491702,1
36029,491703,1
36030,491704,1
36031,491705,1
36032,491706,1
36033,491707,1
36034,491708,1
36035,491709,1
36036,491710,1
36037,491712,1
36038,491714,1
36039,491718,1
36040,491719,1
36041,491720,1
36042,491721,1
36043,491722,1
36044,491724,1
36045,491725,1
36046,491726,1
36047,491727,1
36048,491728,1
36049,491729,1
36050,491730,1
36051,491731,1
36052,491732,1
36053,491734,1
36054,491739,1
36055,491740,1
36056,491741,1
36057,491742,1
36058,491743,1
36059,491744,1
36060,491745,1
36061,491746,1
36062,491747,1
36063,491748,1
36064,491751,1
36065,491752,1
36066,491753,1
36067,491754,1
36068,491755,1
36069,491756,1
36070,491757,1
36071,491758,1
36072,491759,1
36073,491760,1
36074,491761,1
36075,491762,1
36076,491763,1
36077,491764,1
36078,491765,1
36079,491766,1
36080,491767,1
36081,491768,1
36082,491769,1
36083,491770,1
36084,491771,1
36085,491772,1
36086,491773,1
36087,491774,1
36088,491775,1
36089,491776,1
36090,491777,1
36091,491778,1
36092,491779,1
36093,491780,1
36094,491781,1
36095,491782,1
36096,491783,1
36097,491784,1
36098,491785,1
36099,491787,1
36100,491789,1
36101,491790,1
36102,491791,1
36103,491792,1
36104,491793,1
36105,491794,1
36106,491795,1
36107,491796,1
36108,491797,1
36109,491798,1
36110,491799,1
36111,491800,1
36112,491801,1
36113,491802,1
36114,491804,1
36115,491805,1
36116,491806,1
36117,491807,1
36118,491809,1
36119,491813,1
36120,491814,1
36121,491815,1
36122,491816,1
36123,491817,1
36124,491818,1
36125,491819,1
36126,491824,1
36127,491825,1
36128,491826,1
36129,491827,1
36130,491828,1
36131,491829,1
36132,491830,1
36133,491831,1
36134,491970,1
36135,491971,1
36136,491972,1
36137,491973,1
36138,491974,1
36139,491975,1
36140,491976,1
36141,491977,1
